"Time Sample Interval","Pressure A","Pressure B","Pressure C","Pressure D","Analog A","Analog B","Analog C","Analog D","Analog E","Analog F","Flow Rate A","Volume A","Operation Status A","Control Status A","Problem Status A","Flow Rate B","Volume B","Operation Status B","Control Status B","Problem Status B","Flow Rate C","Volume C","Operation Status C","Control Status C","Problem Status C","Flow Rate D","Volume D","Operation Status D","Control Status D","Problem Status D","Flow Rate AB","Pressure AB","Volume AB","Flow Rate CD","Pressure CD","Volume CD","Date/Time",
8956,-2.800000,-5.000000,-3.800000,25.400000,1.281600,-0.774200,-0.452800,-0.353200,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:24.995"""
9806,-2.800000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452800,-0.353400,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:25.847"""
10680,-2.600000,-5.000000,-3.600000,25.400000,1.281400,-0.774200,-0.452800,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.600000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:26.720"""
11528,-2.800000,-5.000000,-3.800000,25.400000,1.281400,-0.774000,-0.452800,-0.353400,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287602,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:27.574"""
12384,-2.400000,-5.000000,-3.800000,25.400000,1.281600,-0.773800,-0.452600,-0.353400,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287666,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.400000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:28.424"""
13232,-3.000000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452600,-0.353200,0.019000,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287761,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-3.000000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:29.267"""
14079,-2.800000,-5.000000,-3.600000,25.400000,1.281400,-0.773800,-0.452800,-0.353400,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:30.121"""
14934,-2.800000,-5.000000,-3.800000,25.400000,1.281600,-0.774200,-0.452800,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:30.975"""
15786,-2.800000,-5.000000,-3.800000,25.400000,1.281400,-0.774000,-0.452800,-0.353400,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:31.821"""
16639,-2.800000,-5.000000,-3.600000,25.400000,1.281600,-0.774200,-0.452800,-0.353200,0.019200,-0.870600,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287792,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:32.681"""
17499,-2.600000,-5.000000,-3.800000,25.400000,1.281400,-0.774000,-0.452600,-0.353200,0.019000,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287792,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.600000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:33.547"""
18355,-3.000000,-5.000000,-3.600000,25.400000,1.281600,-0.774200,-0.452600,-0.353200,0.019400,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287602,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-3.000000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:34.402"""
19233,-2.600000,-5.000000,-3.600000,25.400000,1.281600,-0.774000,-0.452800,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.600000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:35.275"""
20081,-2.800000,-5.000000,-3.600000,25.400000,1.281800,-0.774000,-0.452600,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287570,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:36.128"""
20955,-3.000000,-5.000000,-3.800000,25.400000,1.281200,-0.773800,-0.452600,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-3.000000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:37.002"""
21825,-2.600000,-5.000000,-3.800000,25.400000,1.281400,-0.774000,-0.452600,-0.353400,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287602,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.600000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:37.876"""
22713,-3.000000,-5.000000,-3.600000,25.400000,1.281200,-0.774200,-0.452600,-0.353200,0.019000,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287666,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-3.000000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:38.754"""
23580,-2.600000,-5.000000,-3.800000,25.400000,1.281400,-0.773800,-0.452800,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287697,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.600000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:39.619"""
24429,-3.000000,-5.000000,-3.600000,25.400000,1.281400,-0.774000,-0.452800,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-3.000000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:40.472"""
25282,-2.800000,-5.000000,-3.800000,25.400000,1.281200,-0.773800,-0.452800,-0.353200,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:41.321"""
26130,-2.800000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452800,-0.353200,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:42.176"""
27000,-2.600000,-4.800000,-3.600000,25.400000,1.281400,-0.774000,-0.452600,-0.353200,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.600000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:43.046"""
27853,-2.800000,-5.000000,-3.600000,25.400000,1.281800,-0.774000,-0.452600,-0.353200,0.019400,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287792,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:43.899"""
28729,-2.800000,-5.000000,-3.800000,25.400000,1.281600,-0.773800,-0.452800,-0.353400,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:44.772"""
29581,-2.800000,-5.000000,-3.800000,25.400000,1.281400,-0.774000,-0.452400,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287570,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-2.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:45.624"""
30436,-1.800000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452600,-0.353200,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-1.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:46.470"""
31286,-1.800000,-5.000000,-3.800000,25.400000,1.281400,-0.773800,-0.452600,-0.353200,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-1.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:47.317"""
32137,-1.600000,-4.800000,-3.600000,25.400000,1.281600,-0.774000,-0.452600,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287570,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-1.600000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:48.177"""
32977,-1.200000,-5.000000,-3.600000,25.400000,1.281400,-0.774000,-0.452800,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287570,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-1.200000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:49.024"""
33832,-1.000000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452600,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287539,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-1.000000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:49.872"""
34701,-1.000000,-5.000000,-3.600000,25.400000,1.281600,-0.774000,-0.452600,-0.353000,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287602,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-1.000000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:50.751"""
35558,-0.800000,-5.000000,-3.800000,25.400000,1.281600,-0.773800,-0.452600,-0.353200,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287602,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:51.599"""
36405,-0.800000,-5.000000,-3.800000,25.400000,1.281400,-0.773800,-0.452800,-0.353200,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287666,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.800000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:52.450"""
37253,-0.600000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452800,-0.353200,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287666,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.600000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:53.300"""
38100,-0.600000,-5.000000,-3.800000,25.400000,1.281400,-0.773800,-0.452800,-0.353000,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287792,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.600000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:54.152"""
38974,-0.400000,-5.000000,-3.600000,25.400000,1.281400,-0.774200,-0.452600,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.400000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:55.023"""
39846,-0.400000,-4.800000,-3.800000,25.400000,1.281800,-0.774200,-0.452600,-0.353200,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.400000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:55.878"""
40701,-0.400000,-5.000000,-3.800000,25.400000,1.281400,-0.773800,-0.452800,-0.353200,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.400000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:56.744"""
41551,-0.200000,-5.000000,-3.600000,25.400000,1.281400,-0.774000,-0.452800,-0.353000,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.200000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:57.593"""
42401,-0.400000,-5.000000,-3.600000,25.400000,1.281600,-0.774000,-0.452600,-0.353000,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287824,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.400000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:02:58.447"""
43253,-0.200000,-5.000000,-3.800000,25.400000,1.281800,-0.774000,-0.452600,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287761,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.200000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:02:59.296"""
44099,-0.400000,-5.000000,-3.800000,25.400000,1.281600,-0.774000,-0.452600,-0.353200,0.019400,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287792,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.400000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:03:00.146"""
44953,0.000000,-5.000000,-3.600000,25.400000,1.281400,-0.774000,-0.452600,-0.353200,0.019200,-0.870000,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287666,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,0.000000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:03:01.002"""
45830,-0.200000,-5.000000,-3.800000,25.400000,1.281200,-0.773800,-0.452800,-0.353400,0.019200,-0.870400,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287570,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.200000,0.000000,0.000000,-3.800000,0.000000,"=""2023-02-10 12:03:01.879"""
46840,-0.400000,-5.000000,-3.600000,25.400000,1.281400,-0.773800,-0.453000,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287602,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.400000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:03:02.880"""
47744,-0.200000,-4.800000,-3.600000,25.400000,1.281400,-0.774200,-0.452600,-0.353200,0.019200,-0.870200,0.000000,229.880212,Stopped,REMOTE,NO PROBLEM,0.000000,441.304031,Stopped,REMOTE,NO PROBLEM,0.000000,100.287729,Stopped,REMOTE,NO PROBLEM,0.000000,0.000000,Stopped,REMOTE,TRANSDUCER DISCONNECTED,0.000000,-0.200000,0.000000,0.000000,-3.600000,0.000000,"=""2023-02-10 12:03:03.779"""
